"y","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9-4","x_10-3","x_11-6","x_12-6","x_13-6","x_14-6","x_15-6","x_16-2","x_17-6","x_18-4","x_19-6","x_20-5","x_21-6","x_22","x_23","x_24-6","x_25","x_26","x_27","x_28-1","x_29","x_30","x_31","x_32-2","x_33-3","x_34","x_35","x_36-6","x_37-3","x_38-3","x_39-2","x_40-6","x_41","x_42-4","x_43","x_44","x_45-6","x_46","x_47","x_48","x_49","x_50","x_51-6","x_52-6","x_53","x_54","x_55-5","x_56","x_57","x_58","x_59-6","x_60-4","x_61-6","x_62","x_63","x_64","x_65-5","x_66-3","x_67-1","x_68","x_69-2","x_70","x_71","x_72-5","x_73-2","x_74-1","x_75","x_76-3","x_77","x_78-1","x_79-1","x_80","x_81-6","x_82-3","x_83-2","x_84-6","x_85-3","x_86","x_87","x_88-2","x_89","x_90","x_91","x_92","x_93","x_94","x_95-5","x_96-6","x_97-1","x_98","x_99","x_100","x_101","x_102-6","x_103","x_104","x_105","x_106-6","x_107-6","x_108-4","x_109-3","x_110-6","x_111-5"
11475,5.5,8489.9,260363,177.5,84.9,163604,121,1555,1598,5480000,281069,44.9,43.1,35.1,45.4,38.9,51,39.9,40,45.2,46.9,3.4,266.7,4,173736,272378,38.8,44.2,50989,20588,51240,91.8,53507,28805,1176,9649,1975,230,188.05949,54.62,6882,18.02,136238,112272,23063,36844,47258,11500,35747,7152,1645,12.1,3545,235,1924,2621,4887,286341,-0.19,1670,4,87.1612,73.6,319802,1.39,100.2,752529,230511,98.3,1376611,1757.2,218802,26.2,1.315,2.34,0.415,1.259,130.3,139,150.2,5.39,8.92,188.059494,2.78,502.157,90.628,95.354,7.607,150.385,56711,89979,-33268,87.1612,1126300,1.44,566.7971,21.709,7.394374282,11.24437428,9011.3,9167.5,2029,1857.8428,5.1,2.09,7.29,8.07,84,1.5399,9.1475,0.853
8896,5.7,8475.6,256548,177.4,94.6,165550,104.6,1693,1615,5230000,284499,47.8,45.3,35.7,47.1,38.3,48,35,42,48.4,47,3.8,299.2,4.2,175971,267591,38.8,44.1,52166,20757,51204,75.4,52630,24406,2791,10757,2173,220,173.14337,54.92,6698,18.13,136047,111716,22093,36603,47055,11560,35938,7336,1549,12.7,3586,215,1941,2627,4788,286570,-0.12,1567,4.2,87.1764,73.5,322248,1.39,99.8,748898,229584,98.7,1323085,1748.5,231408,22.17,1.171,2.3,0.421,1.167,129.8,138.5,150.4,5.28,2.65,173.1433716,3.12,444.584,113.424,97.501,7.381,152.138,56069,86527,-30458,87.1764,1118682,1.43,564.9697,17.725,7.303665521,11.29366552,9020.3,9190.3,2066,1867.8529,4.84,1.82,7.18,7.97,83,1.5679,9.0881,0.8615
10279,5.7,8502.4,256382,177.7,97.8,162536,110.4,1632,1565,5250000,279200,49.2,47,37.2,46.8,38.9,45,36.6,42.5,52,47.2,5.6,443.7,4.2,174905,265606,38.8,44.6,52410,19970,47187,90.4,46935,24371,2888,9554,2573,362,130.57564,53.1,6363,18.17,135701,110705,21811,36557,46795,11445,35530,7018,1573,12.9,3587,255,1878,2894,4900,286788,-0.34,1562,4.2,87.7152,73.9,320456,1.36,99.4,728427,215215,97.9,1362045,1785.6,230280,19.64,1.086,2.32,0.395,1.153,128.1,138,150,5.24,12.41,130.5756378,2.72,461.459,133.021,93.488,8.007,152.37,55939,89443,-33504,87.7152,1117649,1.42,565.2012,16.147,6.895899772,10.88589977,9043.4,9385.7,2089.4,1867.4187,4.75,1.73,7.13,7.97,86,1.5717,9.1682,0.9014
11813,5.7,8537.6,257677,178,95,171456,120.4,1671,1566,5240000,274690,54.3,51.8,41.3,46.7,37.6,48.5,33.3,44.5,46.9,50,5.3,423.6,4.4,174978,263976,38.6,43.3,51194,20809,50147,76.8,50384,25982,2111,9034,2101,274,117.23659,49.94,6339,18.21,136438,111164,21643,37452,47333,11157,35621,7463,1411,13.3,3412,248,2056,2675,4883,286994,-0.53,1540,4.4,87.7275,73.8,319978,1.38,99.4,744096,208237,97.6,1252632,1822.4,221754,19.39,1.107,2.32,0.331,1.152,128.5,137.7,150.1,4.97,8.73,117.2365875,2.41,450.442,119.851,88.34,8.768,140.509,55717,91539,-35822,87.7275,1112298,1.44,566.5046,16.22,6.836363636,10.82636364,9053.4,9395.5,2126.1,1881.9054,4.75,1.74,7.02,7.85,88,1.5922,9.1332,0.9114
12810,5.7,8533.8,257054,178.5,110.7,168201,138.2,1559,1651,5490000,270320,51.3,51.8,41.5,47.5,39.2,48.5,32,43,44.3,49.7,5.3,424.5,4.4,174190,261565,38.2,43.7,50206,20929,47628,82.8,52727,25629,1882,10019,2037,288,116.83746,48.08,6416,18.16,136177,111275,23413,37462,47493,11463,35522,7466,1584,13.2,3605,232,2222,2526,4626,287190,-0.37,1602,4.4,88.4132,74.3,321110,1.37,99.2,766916,236070,98.8,1373143,1911.3,224931,19.72,1.114,3.03,0.301,1.23,128.4,138,150,4.73,10.69,116.8374557,2.45,492.962,120.603,98.576,8.556,158.854,55925,91447,-35522,88.4132,1108191,1.4,565.5996,17.006,7.06286201,11.05286201,9063.4,9391.3,2178.3,1894.6903,4.75,1.73,7.17,8.03,84,1.5788,9.4253,0.905
14512,5.9,8577.6,261327,179.3,108.5,171448,148.8,1625,1680,5860000,268404,38.9,41.8,35.6,49.5,39.7,44.5,33.2,36,50,47.6,5.1,408.9,4.3,179536,260513,38.7,43.5,54861,20663,49307,76.9,59109,26618,3131,7930,2472,326,87.60069,39.9,6563,18.27,136126,111497,24033,37919,47515,11994,35422,7336,1650,13.3,3357,238,2120,2710,4930,287397,-0.08,1568,4.3,88.8118,74.6,326629,1.36,100.5,762088,237226,100.2,1359576,1961.4,220487,20.72,1.249,3.43,0.291,1.309,129.8,138.8,150.3,4.57,4.12,87.60068512,2.06,518.906,100.171,96.447,7.421,156.518,57958,95972,-38014,88.8118,1107138,1.39,566.6368,16.788,7.54399093,11.67399093,9111.4,9417.9,2207.9,1903.958,4.75,1.75,7.03,7.91,128,1.5997,9.3391,0.8883
17282,5.8,8543,257609,179.5,110.3,172530,165.5,1705,1665,5900000,260359,49.1,46.9,36.4,49.1,41.4,44.5,43.9,38.5,47.6,49.5,5.6,455.7,4.1,179680,259489,38.1,43.2,53603,21694,51183,89.9,68629,26279,3295,14183,1617,195,83.44043,32.12,6749,18.17,136539,112539,24098,37959,47136,12036,35633,7247,1514,14.3,3525,239,1881,2722,4923,287623,0.08,1698,4.1,89.1944,74.8,328790,1.33,102.6,776508,251746,98.9,1408401,1940.3,225164,24.53,1.397,3.5,0.313,1.305,130.8,138.7,150.2,4.65,16,83.44042969,2.39,462.844,85.651,103.223,8.182,162.465,58182,96395,-38213,89.1944,1110634,1.39,572.6012,17.343,7.040834743,11.10083474,9131.9,9438.5,2258.6,1914.614,4.75,1.75,6.97,7.81,132,1.5964,9.225,0.8912
16950,5.8,8583.8,259815,179.6,106.3,165920,160.3,1589,1787,5630000,264194,51.4,49.2,39.1,49.3,43,44,41.5,39.5,50.1,50.2,5.4,438.6,3.8,178341,259738,38.6,43,52731,21884,49229,107.3,83849,26643,2101,11040,1440,187,88.5661,11.76,6924,18.2,136415,114008,24553,37327,46815,12092,35298,7305,1572,14.5,3325,246,1840,2602,4821,287864,-0.01,1829,3.8,90.0487,75.5,327951,1.33,100.9,788152,247868,99.5,1392903,1973.7,223335,26.18,1.392,3.26,0.38,1.286,130.8,138.4,150.5,5.09,16.51,88.56610107,2.36,495.942,84.572,100.636,8.632,159.612,58772,97848,-39076,90.0487,1113016,1.39,574.7178,15.844,6.869217783,10.92921778,9163.2,9459,2312.6,1927.181,4.75,1.75,6.77,8.05,138,1.5877,9.1574,0.8832
17827,5.8,8633.6,262811,180,97.4,174903,155.9,1615,1691,5670000,263731,55.2,51.1,41,51.2,43.8,43.5,51.9,44.5,50.7,51.3,4.6,371.1,4.2,178471,258622,38.2,43.5,54664,20994,49378,108.3,97017,28059,1611,15304,1786,230,86.29886,2.9,6984,18.26,136413,114549,23472,37209,46738,11208,35405,7247,1522,14.7,3343,248,1970,2688,5014,288105,0.47,1642,4.2,89.8366,75.3,325882,1.31,101.1,798443,256392,100.8,1363443,1988,192964,27.04,1.382,2.99,0.415,1.299,130.9,138.8,150,5.04,18,86.29885864,2.01,458.764,92.975,103.909,7.886,164.228,59129,97197,-38068,89.8366,1119115,1.38,573.5258,16.626,7.265614431,11.32561443,9155.3,9429.7,2350.1,1939.2114,4.75,1.73,6.55,7.87,130,1.5815,9.1636,0.8707
19796,5.7,8645.8,264986,180.5,94.5,177422,147,1722,1669,5640000,256668,60.7,58.1,43.8,51.4,43.2,41.5,60.3,53,50.6,52.4,4.4,355.7,4,179731,258729,38.4,43.1,54523,21703,51211,97.8,95687,30944,1001,20709,1617,193,93.61022,1.74,7001,18.34,136705,114886,24280,37204,47178,11428,35833,6879,1636,15,3462,234,1765,2607,4881,288360,0.58,1592,4,89.8543,75.3,329772,1.3,102.8,797096,258666,101.6,1467852,1925.5,214550,25.52,1.397,3.09,0.406,1.328,131.2,138.6,149.9,4.91,20,93.61022186,1.32,460.198,91.735,105.86,8.078,165.546,59173,99721,-40548,89.8543,1120403,1.37,574.9874,17.829,7.44746336,11.43746336,9167.6,9422,2397.9,1947.5001,4.75,1.74,6.51,7.89,127,1.5502,9.105,0.8766
18317,5.7,8604.7,260644,180.8,93.7,167606,155.6,1641,1716,5510000,252252,63.8,58.3,46.6,51.9,42.7,40,63,62.5,51.9,53.9,4.9,397.7,4.1,178027,258948,38.6,43.3,53741,22148,48465,98.1,89468,32891,1188,29129,1716,198,110.30517,0.78,6935,18.32,137302,113733,24283,37565,47735,11602,36404,7305,1645,15.4,3319,242,1900,2608,4870,288618,0.85,1764,4.1,89.9448,75.4,330830,1.28,103.1,813360,233625,102.6,1395757,1940.5,210758,26.97,1.396,3.55,0.375,1.411,131.5,138.7,150.3,5.28,7.27,110.3051682,2.59,466.35,81.934,95.456,9.236,152.966,58639,99364,-40725,89.9448,1128492,1.35,574.7617,18.105,7.216002246,11.20600225,9185.9,9427.1,2429.8,1950.6514,4.75,1.75,6.81,8.11,134,1.5318,9.064,0.886
19127,5.7,8638.6,262023,181.2,79.6,168370,146.8,1601,1758,5410000,250341,59.9,59.1,46.6,53.5,45.4,40.5,65.5,56,53.3,55.5,4.7,387.5,4.3,178122,258265,38.3,43,54904,21435,49134,101.2,75926,34150,795,28103,2021,199,116.01482,0.4,6892,18.38,137008,113570,24405,37538,47640,11358,36361,7320,1543,16.3,3502,216,1931,2563,4803,288870,0.89,1717,4.3,89.663,75.2,330152,1.27,104.4,792226,245556,102.6,1462330,1965,220991,28.39,1.4,4.13,0.372,1.462,132.3,139.2,150.5,5.21,6,116.0148239,2.26,502.066,87.409,99.924,7.992,159.766,58066,96860,-38794,89.663,1130515,1.35,581.3551,16.326,7.727027027,11.71702703,9214.6,9448.3,2449.3,1957.1513,4.75,1.75,6.76,8.03,132,1.5456,9.1649,0.917
12325,5.9,8665.3,263559,181.5,84.9,170010,133,1718,1738,5360000,241636,61.8,59.4,47.3,53.4,43.8,39,68.3,56.5,54.1,53.9,4.7,386.2,4,178302,257689,38,43,54047,21797,49417,105.9,64620,31112,498,17867,1942,196,124.04314,0.2,6810,18.61,136521,112365,24020,37199,46836,11309,36227,7261,1573,16.8,3585,233,1850,2497,4941,289106,0.73,1655,4,90.1208,75.6,330712,1.27,104.6,720506,230648,103,1359625,1986.7,219492,29.66,1.445,4.04,0.415,1.42,133.2,140,150.3,5.16,2,124.0431442,2.64,500.107,101.923,96.652,8.179,157.006,58815,102120,-43305,90.1208,1132245,1.35,581.3093,15.923,8.153521127,12.28352113,9238.4,9469.5,2491,1965.1791,4.35,1.34,6.75,8.09,137,1.5694,9.5099,0.9561
10137,6,8719.2,265795,181.8,80.7,163578,123.1,1671,1695,5520000,235344,61.2,61.1,48.3,54.4,42,44.5,61.5,53.5,52.2,53.8,4.5,368.3,4.2,171646,260357,38.3,42.1,49880,21580,48441,111.3,54560,27813,456,10373,1957,193,111.88597,0.26,6613,18.65,136426,112108,23173,37354,46950,11326,36085,7650,1519,16.9,3074,207,1990,2647,4930,289313,0.36,1633,4.2,89.6894,75.2,324655,1.28,105.7,794451,234260,104.3,1326501,1956.4,223444,28.84,1.419,4.74,0.471,1.429,133.1,140,149.5,4.93,16.83,111.8859711,2.56,461.086,127.117,100.745,7.37,162.632,56789,103460,-46671,89.6894,1139153,1.35,579.4347,16.195,8.480270575,12.68027057,9265.7,9497,2520.3,1972.1122,4.25,1.24,6.63,7.95,121,1.5761,9.7671,0.9935
12297,5.8,8727.3,267284,182.6,78.8,168850,117.8,1654,1803,5680000,229426,51.9,56.6,45,54.8,43.1,42.5,62.5,45.5,53.4,53.2,4.5,370.4,4.2,175850,258792,38.5,43,54148,20736,48917,120,44817,29341,879,5934,2104,247,123.28438,1.02,6293,18.8,137417,111077,22946,37553,47715,11305,35895,7180,1572,16.9,3686,210,1856,2489,5008,289518,0.68,1804,4.2,90.2943,75.8,329647,1.27,105.5,785262,218534,104.8,1348631,1938,218464,26.35,1.386,5.43,0.479,1.488,132.9,139.7,149.8,4.65,6.86,123.2843781,2.6,470.211,145.255,95.106,7.814,151.38,58068,102284,-44216,90.2943,1140167,1.34,579.0528,17.593,8.557456387,12.61745639,9270.9,9499.7,2551,1982.5613,4.25,1.24,6.53,7.9,125,1.578,9.7792,0.9781
12015,5.9,8684.9,263209,183.6,64.8,173222,109.7,1688,1799,5730000,227442,50.6,54.9,46.8,53.6,45.2,42.5,58.3,45,53.8,52.6,4.7,392.6,4,176943,260769,37.4,43,54901,20971,48928,124,42039,31361,906,7082,1887,205,122.22167,0.68,6224,18.8,137482,111856,22409,38201,48348,11028,35525,7620,1398,16.5,3402,193,1888,2498,4681,289714,0.63,1648,4,90.5477,76,333118,1.27,106,804046,203677,104.7,1232970,2029.1,209278,29.46,1.458,7.71,0.472,1.654,135.3,141.1,149.9,4.26,3,122.2216721,2.4,480.263,134.439,86.711,7.111,141.679,58846,101719,-42873,90.5477,1148826,1.36,590.418,16.425,9.046067416,13.17606742,9284.9,9480.2,2614.9,1993.4057,4.25,1.26,6.37,7.58,141,1.5715,9.8389,0.9806
12905,5.9,8725.5,267847,183.9,61.4,173113,147.2,1638,1771,5970000,224568,52.9,53.5,45.8,56.7,44.2,40.5,55.7,44.5,53,54.7,4.6,385.7,3.9,177561,259088,38.6,43.5,54482,21974,51964,140.1,44401,32921,831,7812,2147,261,138.9534,0.76,6319,18.71,137434,111936,23644,38443,48383,11608,35625,7385,1590,17.6,3101,197,1847,2428,4444,289911,0.58,1753,3.9,90.3587,75.9,335523,1.27,106.6,812315,236679,104,1400506,1865.3,210045,32.95,1.613,5.93,0.523,1.708,137.6,142.7,150.7,3.87,10.89,138.9533997,2.72,527.681,118.035,97.257,6.813,157.805,59077,105340,-46263,90.3587,1149333,1.36,596.9728,15.814,8.925210084,13.05521008,9332,9513.8,2651.6,2001.2082,4.25,1.25,6.15,7.4,131,1.5592,10.0708,0.9812
14863,6,8779.6,267253,183.2,81,169571,151.2,1662,1896,6030000,228572,52.1,51.3,46.4,53.4,43,42.5,56.9,43.5,50,51.2,4.6,385.3,4,173954,257794,38,44.2,52580,21054,48883,153.9,48855,31814,836,9964,2605,277,126.72774,0.76,6534,18.91,137633,112470,23981,38511,48050,11974,35763,7181,1738,17.8,3182,182,1912,2387,4689,290125,0.49,1788,4,89.6553,75.3,325703,1.27,105.8,819872,239415,103.6,1362930,1833.7,212871,35.83,1.693,5.26,0.606,1.533,141.2,144,149.9,3.94,11.54,126.7277374,3.01,551,93.393,96.54,6.455,154.678,58573,103175,-44602,89.6553,1150480,1.35,606.2423,16.173,8.175125488,12.37512549,9362.4,9575.1,2695.9,2014.0998,4.25,1.26,6.32,7.73,124,1.5414,10.0941,1.0013
15264,6.1,8798.5,267363,182.9,83.6,170965,165,1733,1808,6020000,228716,49.9,52.7,44.8,52.1,42.3,46.5,57.5,42.5,52,52.4,5.1,429.3,4,175790,256820,38.5,43.4,53348,21974,50975,200.2,52430,31583,995,10611,1596,179,163.5238,0.66,6767,18.69,137544,112983,24319,38678,48041,11914,35836,7338,1608,17.6,3201,196,1986,2394,4618,290346,0.32,1853,4,89.6978,75.4,328279,1.3,105.9,825934,253244,103.7,1402692,1823.1,229928,33.51,1.589,5.81,0.775,1.451,136.8,142.2,150.1,4.05,8.16,163.5238037,1.94,502.931,80.89,102.137,7.746,159.983,58314,102613,-44299,89.6978,1145297,1.37,606.2329,16.433,7.994150418,12.26415042,9424.3,9649.5,2745.8,2027.5025,4.25,1.26,6.31,7.62,118,1.5121,10.1952,1.0194
15555,6.3,8850.4,270449,183.1,83.5,174100,174.5,1641,1854,5860000,222509,58.7,53.9,47.5,52.9,43.1,43,65.5,46.5,54.4,55.1,4.9,410.9,4,177357,253562,38.5,43.8,54192,22024,50301,138.8,53212,31881,783,11580,1511,193,135.62755,1.12,6951,18.7,137790,114527,24491,38515,47800,11619,35558,7313,1735,18.5,3356,185,1980,2365,4772,290584,0.09,1629,4,89.7318,75.4,332414,1.28,106.3,822285,252145,103.8,1370794,1689.6,222634,28.17,1.497,5.82,0.623,1.424,136.7,141.9,150.1,4.03,5.56,135.6275482,3,500.731,73.084,100.285,8.3,156.885,60582,103398,-42816,89.7318,1142262,1.36,611.8806,16.152,8.248775056,12.65877506,9473,9682.2,2771.9,2033.2684,4.22,1.22,6.21,7.45,111,1.4761,10.2251,1.0622
15462,6.2,8896.1,273426,183.7,77,173679,175.8,1680,1757,5840000,226819,58.2,54.1,47.4,52.8,45.7,42.5,70,45,55.2,58.6,5.5,470.9,4,179514,250814,38.4,43.8,55909,21189,49504,141.4,53770,30738,908,15748,1900,227,102.61982,0.66,7029,18.74,137474,115288,24830,38272,47237,11222,35355,7304,1600,18.5,3195,180,1950,2341,4721,290820,0.3,1726,4,90.2652,75.9,336800,1.28,106.2,824653,262105,102.9,1357086,1807.8,188368,28.11,1.493,5.03,0.504,1.435,138,142.7,150.3,4.05,5.43,102.6198196,1.33,455.585,85.484,103.889,7.192,163.476,60696,105082,-44386,90.2652,1139535,1.37,609.755,16.686,8.255555556,12.59555556,9505.4,9791,2811.3,2040.0644,4,1.01,6.17,7.35,106,1.4582,10.6223,1.0785
15471,6.1,8976.4,277924,184.5,81.7,173625,163.8,1570,1803,5940000,225646,51.9,53.6,42.6,52.8,42,46,63.5,49,51.3,54.6,5.3,454.8,4.5,175915,249221,38.6,43.3,52351,21474,50588,156.2,55828,31157,1156,15977,1634,154,95.8273,1.34,7062,18.84,137549,114894,24577,38371,47192,11484,35775,7221,1720,18.5,3239,225,1868,2380,4666,291072,0.28,1643,4.5,90.0358,75.7,332777,1.26,105.1,834252,260687,102.8,1450003,1836.5,213683,30.66,1.513,4.99,0.541,1.487,137.7,142.8,150.5,3.9,9.68,95.82730103,2.57,452.177,88.235,106.275,8.465,168.463,59170,101990,-42820,90.0358,1132790,1.35,608.1746,16.776,8.316066482,12.58606648,9546.1,9851.7,2846.9,2049.1243,4,1.03,5.95,7.06,111,1.384,10.9447,1.0797
16733,6.1,8945.7,276444,185.1,77,178156,171.3,1719,1835,5940000,229653,47.2,47,42.2,52.6,46.3,42,51.5,41.5,50.8,53.3,4.5,383.1,4.1,182187,247365,38.4,43.7,56689,21827,51838,148.7,57233,31098,1235,14358,1987,197,91.74151,1.6,7015,18.86,137609,113568,24847,38552,47835,11638,36209,7160,1691,18.1,3054,187,2023,2468,4870,291321,0.24,1751,4.1,90.5492,76.2,340080,1.3,105.3,820268,237451,104,1410429,1801.3,215713,30.76,1.62,4.62,0.559,1.467,138,143.7,150.4,3.81,7.14,91.74150848,2.48,455.354,76.198,97.583,8.871,155.043,61041,105721,-44680,90.5492,1136758,1.38,603.2908,17.932,8.478318584,12.74831858,9585.9,9738,2876.1,2057.0908,4,1.01,5.89,6.95,116,1.3525,10.9053,1.0862
19687,6,8967.4,274812,184.9,81.7,183646,173.5,1728,1875,6270000,227092,47.2,48.5,41.8,49.9,43.1,44.5,56.5,47.5,51.7,54.8,4.6,396.4,4.1,182268,247505,38.4,43.7,55664,21092,51241,139.7,59188,33138,1469,15687,2098,215,95.67181,1.28,6989,18.91,137984,113828,24955,39431,48200,11516,36072,7515,1652,19.4,3196,214,1977,2508,4898,291574,0.5,1867,4.1,90.6137,76.2,340836,1.28,106.3,840554,254048,104,1491289,1852.4,232437,31.57,1.679,4.63,0.53,1.481,138.5,144,151.1,3.96,13.68,95.67181396,2.63,495.29,82.893,102.781,7.631,163.4,62203,107040,-44837,90.6137,1142995,1.37,602.7331,16.945,8.041942605,12.2419426,9623.4,9779.6,2907.4,2065.4951,4,1.01,5.74,6.85,122,1.3821,10.5887,1.1556
15856,5.8,9026,278358,185,92.5,182037,153.7,1692,1885,6520000,232573,53.4,52.9,42.4,50.6,43.4,45,53,51,54.6,52.2,4.7,408.3,3.9,183041,245771,38.5,43.7,56359,21485,52056,138.2,57155,32811,728,17568,2101,164,106.11576,0.56,6903,19,138424,113522,24584,39240,48027,11586,36543,7302,1630,19,3316,236,2136,2495,4726,291807,0.43,1897,3.9,91.3041,76.8,340307,1.26,106,847551,233698,104.8,1380233,1828.3,231320,28.31,1.564,4.47,0.548,1.482,139.3,144.8,151,3.57,15.31,106.1157608,3.27,505.394,93.781,97.434,8.11,156.728,64665,107742,-43077,91.3041,1144977,1.35,613.3129,16.143,7.728374656,11.78837466,9699.5,9851.4,2966.8,2066.4001,4,1,5.22,6.38,113,1.3963,10.2528,1.1674
15740,5.7,9033,277589,185.5,91.7,181322,144.2,1716,1966,6580000,231498,53.6,54.1,45.6,49.8,45.6,45.5,53,50,54.4,55.9,4.8,417,3.5,181640,246784,38,44,54759,21810,52935,134.3,56293,29762,1129,17092,2025,149,88.04379,0.22,6729,19.08,138411,113942,23941,39078,48320,11554,36131,7260,1563,19.9,3334,230,2053,2503,4967,292008,0.47,1833,3.5,91.2014,76.8,340780,1.23,106.8,855760,238538,106.4,1349155,1851.1,226790,30.34,1.512,6.13,0.519,1.49,138.9,144.6,151,3.33,12.84,88.0437851,3.45,457.957,121.473,101.414,8.721,162.554,63536,111017,-47481,91.2014,1147645,1.33,613.4423,17.197,7.73520352,11.72520352,9731.8,9868.1,3004.5,2077.3607,4,0.98,4.97,6.19,113,1.3634,10.5028,1.1365
15621,5.7,9071.5,278925,186.3,96.4,176629,124.5,1709,1961,6390000,224707,56.8,53.9,46.3,51.5,49.7,42.5,56,51,56.4,54.9,4.5,394.8,3.6,179535,246173,38.1,43.5,54173,20915,50166,132.5,53797,30524,1458,17662,2139,184,84.91824,0.16,6431,19.19,138472,112171,23215,39055,48216,11050,35837,7123,1614,19.7,3391,234,1979,2423,4839,292192,1.18,1939,3.6,91.4431,77,339916,1.24,108.6,865360,222450,106.4,1391261,1926.9,232664,31.11,1.479,6.14,0.553,1.551,139.5,145.1,151.4,3.98,16.35,84.91823578,2.64,470.395,143.781,98.024,8.365,156.861,62693,110890,-48197,91.4431,1148757,1.32,617.9888,16.992,7.726286966,11.71628697,9761.3,9878.9,3063.2,2088.243,4,1,5.49,6.62,107,1.3221,10.4581,1.1155
17391,5.6,9089.3,280983,186.7,88.5,180424,126.4,1718,2012,6230000,228595,61.1,61.8,47.1,53,45.9,43,58.5,51.5,54.5,55.2,4.5,400,3.5,181951,247055,38.4,44.2,57082,20582,51311,141.8,55482,32869,1328,15099,1769,155,91.73699,0.3,6392,19.12,138542,112692,23243,38984,48580,10965,35802,7235,1528,19.2,3437,233,1893,2467,4690,292368,1.59,1967,3.5,91.9245,77.4,340371,1.21,108.8,865398,213709,108.1,1318895,1953.8,225315,32.13,1.572,5.37,0.547,1.582,141.4,145.9,151.3,4.45,30.51,91.73699188,2.56,472.353,134.909,93.043,9.143,152.876,65853,113977,-48125,91.9245,1158933,1.31,618.3687,16.305,7.288453159,11.20845316,9799.2,9899.7,3126.4,2095.3404,4,1.01,5.88,7.01,103,1.313,10.783,1.1267
22017,5.8,9128.5,286269,187.1,88.5,191756,173.8,1794,1918,6490000,233700,60.8,57.8,46.5,53.4,47.9,44.5,64,52.5,59.5,61.4,4.5,399.7,3.8,189164,248202,38.6,44.2,57883,22713,55055,163.5,67054,32746,1219,15451,2125,167,96.56646,0.06,6551,19.07,138453,112756,24163,39414,48810,11155,35576,7377,1651,19.5,3420,249,1889,2662,5170,292561,1.47,2083,3.8,91.4496,77.1,352995,1.2,110.4,868074,251403,107.8,1460107,1789.2,227711,34.31,1.648,5.39,0.628,1.629,142.1,145.8,151.8,4.27,30.77,96.56645966,2.82,534.32,112.646,101.712,8.762,164.217,67871,118678,-50807,91.4496,1168323,1.31,616.8025,16.634,7.540076128,11.60007613,9847.8,9935.5,3115.4,2109.7203,4,1,5.72,6.79,101,1.3128,10.9229,1.1714
20459,5.6,9135.9,283009,187.4,93,184334,179.5,1938,1987,6230000,233121,64.4,62.8,48.6,54.6,49,39,66,53.5,57.1,59.2,4.7,418.5,3.8,185813,249457,37.9,44.4,54614,22157,52030,158.9,82321,33251,2115,17984,2481,207,99.4573,0.08,6778,19.09,138680,113386,24791,39265,48667,11271,35651,7239,1840,19.3,3466,258,1812,2623,5115,292779,1.48,2057,3.8,91.7958,77.4,350888,1.2,109.8,902842,250968,108.8,1422511,1849,219553,34.69,1.736,5.71,0.745,1.692,143.1,146.2,151.9,4.29,22.12,99.45729828,1.83,557.723,93.416,99.463,6.283,160.911,67070,118542,-51472,91.7958,1176193,1.31,617.3789,16.837,7.892576419,11.81257642,9895.9,9968.1,3133,2112.7162,4,1,5.7,6.73,98,1.2958,11.1796,1.171
20010,5.6,9184.6,288290,188.2,93.1,183437,187.6,1893,1952,6410000,226077,69.1,66.6,50.4,56.4,48,39.5,75.5,59,59.3,61.4,4.7,419.2,4.1,185481,251270,38.3,44.2,54482,21719,52346,153,97519,32224,1594,18261,1523,143,96.78947,0.02,7012,19.01,138852,113946,25178,39168,48610,11522,36042,7258,1699,19.9,3658,304,1951,2482,4951,292997,1.68,1911,4.1,92.4943,78,352704,1.2,110.7,909808,257235,110,1475594,1895.5,229032,36.74,1.798,6.33,0.704,1.746,144.8,147.2,152.3,4.3,23.28,96.78946686,2.55,519.332,84.08,103.402,8.214,165.165,68677,120671,-51994,92.4943,1183495,1.31,647.1473,16.493,8.497758338,12.41775834,9983.6,10019.2,3153.2,2120.8392,4,1,5.65,6.66,90,1.3299,11.1494,1.2298
24151,5.6,9145.9,284192,188.9,102.8,185555,172.3,1857,1966,6660000,232151,71.3,70,54.1,59.3,45.2,39,81.5,61,57.2,57.8,5,452.9,4,187267,253823,38,44.1,54624,22769,53267,158.8,108918,35046,1773,26011,1533,147,94.11528,0.38,7194,19.06,139174,115727,24614,38853,48122,11522,35943,7361,1618,19.8,3384,257,1913,2666,4949,293223,1.88,1846,4,91.7493,77.4,356243,1.2,113.4,916269,257383,110.5,1411047,1822.3,225292,36.75,1.983,6.27,0.585,1.711,146.8,148.4,152.8,4.27,18.63,94.11528015,2.38,501.652,79.473,101.487,7.688,163.062,66378,124355,-57977,91.7493,1195488,1.31,666.1456,17.759,8.767667941,12.68766794,10020.9,10019.5,3159.5,2127.9894,4.01,1.03,5.62,6.6,77,1.3286,11.2515,1.2638
